img_id,class,x_center,y_center,x_min,y_min,x_max,y_max,width,height
image_402,0,0.317308,0.47476,121,176,143,219,22,42
image_402,0,0.330529,0.605769,126,232,148,270,22,37
image_402,0,0.805288,0.603365,318,228,350,272,31,43
image_402,0,0.887019,0.46875,356,170,380,219,23,48
image_402,0,0.592548,0.891827,209,362,283,379,73,16
image_403,0,0.237981,0.628606,84,247,114,276,29,29
image_403,0,0.022837,0.408654,2,155,17,184,15,29
image_403,0,0.897837,0.734375,363,288,384,322,21,33
image_403,0,0.598558,0.307692,232,115,266,139,34,23
image_403,0,0.802885,0.308894,315,115,353,140,37,24
image_403,0,0.704327,0.296875,274,115,312,131,37,15
image_403,0,0.75601,0.65625,301,262,328,283,27,20
image_403,0,0.942308,0.418269,374,163,410,183,35,20
image_403,0,0.951923,0.307692,378,117,413,137,35,20
image_403,0,0.929087,0.195913,360,68,413,93,53,24
image_404,0,0.393029,0.280048,151,95,176,137,24,42
image_404,0,0.814904,0.710337,327,277,350,314,22,36
image_407,0,0.697115,0.603365,264,217,314,283,49,66
image_409,0,0.694712,0.730769,279,290,299,316,20,26
image_409,0,0.632212,0.723558,250,289,276,313,26,23
image_409,0,0.649038,0.258413,257,89,281,124,23,35
image_409,0,0.361779,0.739183,142,293,158,322,16,29
image_410,0,0.104567,0.703125,23,271,62,313,39,42
image_413,0,0.707933,0.782452,276,309,313,342,36,33
image_413,0,0.229567,0.46875,85,180,104,209,18,29
image_413,0,0.478365,0.466346,191,179,205,208,14,29
image_413,0,0.735577,0.329327,294,115,317,158,22,43
image_413,0,0.044471,0.307692,5,112,30,142,24,29
image_414,0,0.132212,0.43149,38,162,72,195,34,33
image_414,0,0.144231,0.295673,50,109,70,135,20,26
image_415,0,0.377404,0.831731,142,332,171,360,29,28
image_416,0,0.054087,0.69351,14,274,31,303,16,29
image_418,0,0.629808,0.282452,254,102,270,132,16,29
image_419,0,0.963942,0.450721,386,171,414,202,28,30
image_419,0,0.963942,0.544471,388,209,412,242,23,33
image_421,0,0.924279,0.425481,363,159,405,195,42,35
image_421,0,0.326923,0.199519,111,66,160,98,48,31
image_421,0,0.691106,0.183894,265,66,310,85,44,18
image_421,0,0.730769,0.408654,250,156,356,184,106,28
image_421,0,0.411058,0.413462,128,159,214,185,86,26
image_421,0,0.143029,0.402644,34,156,85,178,50,22
image_421,0,0.680288,0.305288,270,111,294,141,23,29
image_421,0,0.504808,0.520433,187,207,233,226,46,18
image_421,0,0.085337,0.182692,14,64,57,86,42,22
image_421,0,0.859375,0.293269,307,112,407,130,99,17
image_421,0,0.121394,0.284856,28,110,71,127,42,16
image_422,0,0.454327,0.223558,180,75,197,111,16,35
image_422,0,0.480769,0.671875,182,264,216,294,34,30
image_422,0,0.653846,0.585337,260,231,283,256,22,24
image_422,0,0.300481,0.671875,113,264,137,294,23,30
image_422,0,0.073317,0.527644,19,211,40,226,21,15
image_423,0,0.496394,0.626202,197,245,214,275,16,30
image_424,0,0.829327,0.424279,326,132,364,221,37,88
image_424,0,0.486779,0.632212,192,242,213,284,21,42
image_424,0,0.91226,0.365385,369,132,390,172,21,40
image_427,0,0.860577,0.177885,336,57,379,91,42,34
image_427,0,0.977163,0.677885,397,273,414,291,16,17
image_427,0,0.689904,0.859375,273,327,301,387,28,59
image_427,0,0.651442,0.691106,262,273,278,302,16,29
image_428,0,0.116587,0.558894,32,215,65,248,33,33
image_428,0,0.179087,0.834135,65,331,84,363,18,31
image_431,0,0.040865,0.65625,1,255,31,290,29,34
image_431,0,0.919471,0.551683,372,212,391,247,18,35
image_431,0,0.335337,0.069712,128,6,151,52,22,46
image_431,0,0.941106,0.46875,378,190,405,199,27,8
image_434,0,0.639423,0.262019,249,97,281,119,31,22
image_435,0,0.820913,0.34976,323,129,358,162,35,33
image_435,0,0.834135,0.231971,327,79,367,112,40,33
image_435,0,0.485577,0.479567,187,184,216,213,29,29
image_435,0,0.216346,0.354567,81,131,98,162,16,30
image_435,0,0.894231,0.659856,359,259,385,290,26,30
image_439,0,0.835337,0.439904,321,167,374,199,53,31
image_439,0,0.054087,0.616587,14,244,31,269,16,24
image_439,0,0.063702,0.802885,4,324,49,344,44,20
image_439,0,0.893029,0.799279,361,320,382,345,21,24
image_439,0,0.771635,0.344952,312,132,330,154,17,22
image_439,0,0.929087,0.325721,373,117,400,153,27,36
image_439,0,0.610577,0.629808,218,249,290,275,72,26
image_439,0,0.861779,0.715144,335,284,382,309,47,24
image_439,0,0.257212,0.71875,41,284,173,313,132,28
image_439,0,0.207933,0.807692,53,324,120,346,67,22
image_439,0,0.472356,0.804087,174,322,219,347,44,24
image_439,0,0.049279,0.897837,7,360,34,387,27,27
image_439,0,0.895433,0.627404,363,248,382,274,18,26
image_439,0,0.730769,0.628606,293,249,313,274,20,24
image_440,0,0.5625,0.590144,219,231,248,258,29,27
image_440,0,0.651442,0.765625,242,303,298,333,55,29
image_440,0,0.788462,0.335337,310,124,346,155,35,30
image_441,0,0.709135,0.698317,281,269,309,310,28,41
image_441,0,0.314904,0.704327,122,275,140,310,17,35
image_443,0,0.282452,0.783654,109,308,125,343,16,35
image_443,0,0.384615,0.78125,149,304,169,345,20,40
image_443,0,0.496394,0.539663,195,203,216,244,21,41
image_443,0,0.489183,0.671875,193,264,214,294,21,29
image_444,0,0.260817,0.588942,64,227,151,261,87,34
image_444,0,0.09976,0.448317,27,167,56,204,29,36
image_444,0,0.338942,0.46274,130,171,150,212,20,41
image_444,0,0.265625,0.461538,102,172,118,210,15,37
image_444,0,0.169471,0.721154,59,281,80,319,21,37
image_444,0,0.442308,0.83774,179,334,189,361,9,27
image_444,0,0.052885,0.13101,7,33,37,76,29,42
image_444,0,0.889423,0.479567,364,179,375,218,11,39
image_446,0,0.623798,0.090144,235,22,283,52,47,29
image_446,0,0.495192,0.19351,160,66,250,95,89,29
image_447,0,0.048077,0.605769,10,229,30,273,20,43
image_447,0,0.433894,0.614183,173,236,186,275,13,39
image_447,0,0.621394,0.467548,251,171,264,216,13,44
image_449,0,0.171875,0.388221,33,147,109,174,76,27
image_449,0,0.21274,0.467548,39,184,136,203,96,18
image_449,0,0.491587,0.272837,193,108,216,119,22,10
image_449,0,0.024038,0.669471,0,267,18,288,17,21
image_449,0,0.429087,0.367788,158,142,199,162,41,20
image_450,0,0.668269,0.4375,245,167,309,196,63,29
image_450,0,0.420673,0.521635,154,207,195,227,40,20
image_450,0,0.41226,0.433894,161,163,182,196,21,33
image_450,0,0.407452,0.215144,154,63,184,114,30,50
image_450,0,0.917067,0.4375,369,166,392,197,22,31
image_450,0,0.663462,0.817308,265,325,287,355,22,29
image_450,0,0.358173,0.8125,138,320,158,355,20,34
image_450,0,0.751202,0.819712,307,325,317,357,10,31
image_450,0,0.027644,0.811298,1,322,20,352,18,30
image_450,0,0.168269,0.336538,61,123,78,155,16,31
image_450,0,0.180288,0.503606,60,201,88,218,28,16
image_450,0,0.090144,0.594952,26,234,47,261,21,27
image_450,0,0.403846,0.730769,153,293,182,313,29,20
image_450,0,0.763221,0.588942,306,237,328,251,22,14
image_450,0,0.640625,0.585337,255,238,277,249,21,10
image_450,0,0.800481,0.671875,324,271,342,287,17,16
image_450,0,0.808894,0.329327,325,125,346,148,21,23
image_450,0,0.730769,0.328125,283,128,323,144,40,16
image_450,0,0.862981,0.516827,331,209,387,221,55,11
image_450,0,0.665865,0.508413,261,205,291,216,29,10
image_451,0,0.887019,0.242788,325,77,411,123,86,46
image_453,0,0.173077,0.456731,44,180,99,200,54,20
image_453,0,0.21875,0.63101,69,255,112,270,42,15
image_453,0,0.168269,0.354567,42,141,96,152,54,10
image_453,0,0.460337,0.141827,165,47,218,70,53,23
image_453,0,0.711538,0.16226,273,55,317,80,43,24
image_453,0,0.838942,0.16226,322,61,374,74,52,13
image_454,0,0.498798,0.544471,184,211,229,241,44,29
image_454,0,0.572115,0.366587,210,140,264,165,54,24
image_454,0,0.822115,0.375,323,144,359,167,35,23
image_454,0,0.206731,0.358173,54,137,118,160,63,23
image_454,0,0.050481,0.683894,4,269,38,299,34,29
image_454,0,0.081731,0.782452,14,312,54,339,40,27
image_454,0,0.657452,0.871394,254,347,293,377,39,29
image_454,0,0.317308,0.875,109,349,155,378,46,29
image_454,0,0.478365,0.454327,189,177,207,200,17,23
image_455,0,0.185096,0.604567,54,233,98,268,43,35
image_455,0,0.888221,0.347356,361,122,377,167,15,44
image_456,0,0.438702,0.329327,164,117,200,157,35,40
image_456,0,0.768029,0.323317,301,115,337,152,35,36
image_456,0,0.564904,0.540865,222,205,248,243,26,37
image_456,0,0.538462,0.644231,211,253,237,283,26,29
image_456,0,0.669471,0.740385,263,292,293,324,29,31
image_456,0,0.955529,0.649038,381,256,414,282,33,26
image_456,0,0.923077,0.740385,353,294,414,322,60,28
image_456,0,0.348558,0.829327,111,333,179,356,68,23
image_456,0,0.033654,0.829327,1,332,27,358,26,26
image_456,0,0.105769,0.653846,35,257,52,286,16,28
image_457,0,0.302885,0.347356,115,119,137,170,22,50
image_457,0,0.451923,0.342548,176,121,199,163,22,42
image_457,0,0.449519,0.615385,174,233,198,279,23,46
image_457,0,0.865385,0.521635,330,201,390,233,60,31
image_457,0,0.620192,0.46274,249,169,265,214,16,44
image_457,0,0.211538,0.626202,76,234,98,287,22,53
image_457,0,0.592548,0.747596,239,289,252,332,13,42
image_458,0,0.383413,0.441106,135,169,182,198,47,29
image_458,0,0.694712,0.3125,273,119,305,140,31,20
image_458,0,0.415865,0.31851,141,122,203,143,61,21
image_458,0,0.106971,0.332933,18,127,69,150,50,22
image_458,0,0.919471,0.832933,372,329,391,364,18,35
image_458,0,0.390625,0.651442,134,260,190,280,55,20
image_459,0,0.054087,0.455529,1,179,44,200,42,21
image_459,0,0.180288,0.829327,60,327,88,362,28,35
image_459,0,0.370192,0.828125,145,326,161,362,16,36
image_459,0,0.513221,0.938702,205,374,221,407,16,33
image_459,0,0.127404,0.951923,44,381,62,410,17,29
image_459,0,0.227163,0.294471,83,111,104,132,21,21
image_459,0,0.117788,0.28726,32,111,64,128,31,16
image_459,0,0.774038,0.611779,272,245,370,264,98,18
image_460,0,0.377404,0.564904,144,226,170,244,26,17
image_460,0,0.668269,0.456731,265,176,289,204,23,28
image_460,0,0.68149,0.372596,268,141,297,167,29,26
image_460,0,0.530048,0.378606,213,144,226,171,13,27
image_460,0,0.276442,0.382212,103,150,125,168,22,17
image_460,0,0.555288,0.822115,221,324,239,358,17,34
image_460,0,0.88101,0.754808,349,307,384,321,35,14
image_460,0,0.429087,0.371394,168,145,189,162,21,16
image_461,0,0.485577,0.366587,179,138,225,167,46,29
image_461,0,0.189904,0.353365,37,136,121,156,83,20
image_461,0,0.105769,0.862981,32,341,54,377,22,35
image_461,0,0.509615,0.760817,203,305,219,326,16,21
image_461,0,0.59375,0.854567,236,339,257,370,20,30
image_461,0,0.908654,0.766827,365,307,391,330,26,22
image_461,0,0.269231,0.268029,104,96,120,126,16,29
image_461,0,0.836538,0.246394,327,91,367,113,40,22
image_461,0,0.63101,0.239183,241,89,284,110,42,21
image_461,0,0.454327,0.185096,151,69,226,83,74,14
image_461,0,0.610577,0.336538,234,131,274,147,40,16
image_461,0,0.205529,0.441106,48,175,122,192,74,16
image_461,0,0.186298,0.683894,65,273,89,295,24,22
image_461,0,0.534856,0.269231,215,97,230,127,15,29
image_463,0,0.283654,0.522837,99,192,137,243,37,50
image_463,0,0.572115,0.495192,212,192,262,218,49,26
image_463,0,0.405048,0.663462,143,260,193,292,50,31
image_463,0,0.447115,0.747596,172,296,198,325,26,29
image_463,0,0.961538,0.501202,384,197,414,219,29,22
image_464,0,0.100962,0.258413,13,94,71,119,57,24
image_465,0,0.247596,0.628606,91,243,114,280,22,36
image_465,0,0.157452,0.895433,50,340,80,405,30,65
image_467,0,0.728365,0.600962,275,237,329,263,54,26
image_467,0,0.736779,0.719952,291,284,321,314,29,29
image_467,0,0.621394,0.829327,210,336,305,353,94,17
image_467,0,0.421875,0.826923,140,335,210,352,70,16
image_467,0,0.254808,0.840144,92,335,120,362,28,27
image_468,0,0.921875,0.644231,372,251,394,285,21,34
image_468,0,0.026442,0.502404,2,192,18,226,16,34
image_468,0,0.592548,0.304087,231,116,261,137,29,21
image_468,0,0.096154,0.299279,14,114,66,135,52,21
image_468,0,0.923077,0.304087,378,112,390,141,11,29
image_468,0,0.97476,0.769231,397,305,414,335,16,29
image_468,0,0.330529,0.300481,128,111,147,139,18,28
image_469,0,0.411058,0.268029,165,91,177,132,11,41
image_469,0,0.069712,0.748798,10,301,48,320,37,18
image_470,0,0.6875,0.835337,268,324,303,371,34,47
image_470,0,0.53125,0.831731,206,324,235,368,28,43
image_470,0,0.817308,0.715144,321,284,359,309,37,24
image_470,0,0.813702,0.628606,320,248,356,275,35,27
image_470,0,0.151442,0.254808,45,85,79,127,34,42
image_470,0,0.163462,0.832933,56,326,80,367,23,41
image_470,0,0.899038,0.865385,353,353,393,367,40,14
image_470,0,0.628606,0.71875,252,286,271,312,18,26
image_470,0,0.475962,0.717548,188,284,208,312,20,27
image_470,0,0.204327,0.716346,76,286,93,309,17,22
image_471,0,0.305288,0.4375,115,163,137,200,22,37
image_471,0,0.135817,0.665865,48,259,63,293,15,34
image_471,0,0.878606,0.433894,338,167,393,192,55,24
image_471,0,0.600962,0.663462,240,260,260,292,20,31
image_472,0,0.058894,0.319712,1,117,46,149,44,31
image_472,0,0.060096,0.49399,1,192,47,217,46,24
image_472,0,0.024038,0.389423,1,153,17,170,16,16
image_473,0,0.5,0.481971,199,183,216,216,17,33
image_473,0,0.503606,0.372596,203,133,216,176,13,42
image_474,0,0.27524,0.730769,100,286,127,320,27,34
image_474,0,0.157452,0.33774,56,125,75,154,18,29
image_474,0,0.609375,0.242788,242,86,264,114,22,28
image_474,0,0.395433,0.24399,155,86,174,115,18,29
image_474,0,0.385817,0.334135,149,125,170,153,21,28
image_474,0,0.447115,0.417067,169,158,201,187,31,29
image_474,0,0.058894,0.56851,13,222,34,251,21,29
image_474,0,0.846154,0.456731,291,179,413,201,121,22
image_474,0,0.866587,0.703125,349,278,372,306,22,27
image_474,0,0.853365,0.323317,295,125,413,142,118,16
image_475,0,0.588942,0.442308,234,171,254,197,20,26
image_475,0,0.427885,0.634615,168,251,188,275,20,23
image_475,0,0.258413,0.628606,99,249,114,274,15,24
image_475,0,0.359375,0.215144,134,72,164,105,30,33
image_475,0,0.211538,0.209135,76,71,98,103,22,31
image_475,0,0.689904,0.448317,277,163,297,208,20,44
image_476,0,0.846154,0.669471,345,257,359,299,14,41
image_476,0,0.49399,0.739183,194,292,215,323,21,30
image_477,0,0.361779,0.623798,137,241,164,277,27,36
image_477,0,0.34375,0.721154,122,286,163,314,40,28
image_477,0,0.084135,0.69351,21,262,49,315,28,53
image_477,0,0.856971,0.838942,342,330,369,366,27,35
image_477,0,0.623798,0.835337,248,329,270,366,21,36
image_479,0,0.758413,0.878606,307,349,322,382,15,33
image_479,0,0.938702,0.146635,382,41,398,81,16,40
image_479,0,0.911058,0.334135,362,129,396,149,34,20
image_480,0,0.950721,0.320913,377,114,413,151,36,36
image_480,0,0.436298,0.760817,150,302,212,329,61,27
image_480,0,0.411058,0.856971,162,335,180,377,17,41
image_481,0,0.411058,0.633413,162,238,180,287,17,48
image_481,0,0.673077,0.626202,270,235,290,286,20,50
image_481,0,0.544471,0.786058,218,305,234,349,15,43
image_481,0,0.112981,0.219952,4,76,90,106,86,30
image_481,0,0.884615,0.163462,343,55,391,81,48,26
image_481,0,0.875,0.602163,346,235,381,264,34,29
image_481,0,0.96875,0.941106,390,371,416,412,26,41
image_482,0,0.257212,0.423077,97,166,117,186,20,20
image_482,0,0.072115,0.550481,20,216,38,242,17,26
image_482,0,0.799279,0.175481,321,57,343,89,22,31
image_483,0,0.444712,0.746394,177,293,193,326,16,33
image_484,0,0.155048,0.417067,53,153,75,192,22,39
image_484,0,0.103365,0.304087,3,113,81,140,78,27
image_484,0,0.338942,0.551683,127,216,153,243,26,27
image_485,0,0.528846,0.3125,205,108,234,151,29,43
image_485,0,0.455529,0.411058,180,158,199,184,18,26
image_485,0,0.469952,0.543269,182,211,209,239,27,28
image_485,0,0.502404,0.697115,181,267,236,311,55,43
image_485,0,0.887019,0.674279,356,268,380,293,23,24
image_485,0,0.920673,0.545673,358,215,407,238,49,22
image_485,0,0.038462,0.413462,2,159,30,185,28,26
image_485,0,0.043269,0.669471,5,268,29,287,23,18
image_485,0,0.397837,0.668269,151,268,180,286,29,17
image_485,0,0.331731,0.782452,126,317,150,333,23,16
image_488,0,0.402644,0.574519,149,229,184,247,35,17
image_488,0,0.847356,0.307692,289,115,416,139,126,23
image_488,0,0.189904,0.300481,38,115,119,135,80,20
image_488,0,0.123798,0.159856,24,55,78,78,53,22
image_488,0,0.722356,0.4375,254,173,347,190,93,17
image_488,0,0.658654,0.300481,262,116,285,134,22,17
image_488,0,0.847356,0.176683,343,61,362,86,18,24
image_488,0,0.46875,0.165865,164,56,225,80,61,23
image_488,0,0.344952,0.426683,125,168,161,187,36,18
image_491,0,0.570913,0.745192,224,299,249,319,24,20
image_491,0,0.597356,0.885817,237,355,260,380,22,24
image_491,0,0.91226,0.223558,360,79,399,107,39,28
image_492,0,0.40024,0.116587,139,36,192,61,53,24
image_492,0,0.140625,0.265625,46,95,70,125,24,30
image_493,0,0.251202,0.413462,53,155,156,189,102,34
image_493,0,0.082933,0.540865,22,205,47,243,24,37
image_493,0,0.13101,0.289663,37,101,72,138,35,36
image_493,0,0.378606,0.175481,130,54,185,92,55,37
image_493,0,0.47476,0.290865,183,100,212,140,29,40
image_493,0,0.444712,0.411058,177,152,193,190,16,37
image_493,0,0.590144,0.543269,230,202,260,248,29,46
image_493,0,0.262019,0.534856,73,211,143,234,69,22
image_494,0,0.295673,0.352163,92,132,153,159,60,27
image_494,0,0.402644,0.555288,148,220,185,240,36,20
image_494,0,0.091346,0.729567,17,287,57,318,40,30
image_494,0,0.72476,0.557692,282,221,321,241,39,20
image_494,0,0.745192,0.34976,246,137,372,154,126,16
image_494,0,0.828125,0.722356,320,293,368,308,48,15
image_494,0,0.201923,0.722356,65,292,102,309,37,16
image_494,0,0.241587,0.270433,56,106,145,119,88,13
image_494,0,0.685096,0.269231,210,106,358,118,147,11
image_496,0,0.288462,0.84976,58,332,182,375,124,42
image_496,0,0.639423,0.042067,157,2,374,31,216,29
image_496,0,0.048077,0.180288,5,60,34,88,29,28
image_497,0,0.71875,0.645433,271,249,326,288,54,39
image_497,0,0.967548,0.5625,394,215,410,252,15,37
image_498,0,0.362981,0.421875,136,160,166,190,29,30
image_498,0,0.138221,0.419471,26,158,88,189,62,30
image_498,0,0.054087,0.509615,10,196,35,226,24,29
image_498,0,0.06851,0.780048,15,312,42,336,27,24
image_498,0,0.110577,0.86899,21,347,70,374,49,27
image_498,0,0.259615,0.876202,89,352,125,377,35,24
image_498,0,0.576923,0.694712,225,274,254,304,28,29
image_498,0,0.737981,0.421875,293,160,321,190,28,30
image_498,0,0.557692,0.423077,219,164,243,187,23,23
image_498,0,0.278846,0.692308,75,275,156,301,80,26
image_498,0,0.564904,0.780048,226,307,243,340,16,33
image_498,0,0.746394,0.692308,301,275,318,301,16,26
image_498,0,0.209135,0.320913,70,116,104,149,34,33
image_498,0,0.323317,0.30649,122,115,145,138,22,22
image_500,0,0.36899,0.686298,142,264,163,306,21,41
image_500,0,0.492788,0.322115,192,112,216,154,23,42
image_500,0,0.091346,0.688702,26,268,49,304,22,35
image_500,0,0.22476,0.566106,83,216,104,255,21,39
image_501,0,0.3125,0.457933,102,177,157,204,54,27
image_501,0,0.502404,0.454327,165,177,252,200,87,23
image_501,0,0.197115,0.59375,70,228,92,265,22,37
image_501,0,0.673077,0.451923,261,176,299,199,37,22
image_502,0,0.686298,0.530048,280,209,290,231,10,22
image_502,0,0.507212,0.524038,207,205,215,229,8,23
image_502,0,0.475962,0.38101,192,146,204,171,11,24
image_502,0,0.384615,0.385817,155,149,163,170,8,21
image_504,0,0.305288,0.543269,100,206,152,244,52,37
image_504,0,0.265625,0.657452,96,255,124,291,27,35
image_504,0,0.100962,0.590144,26,224,58,265,31,41
image_504,0,0.485577,0.299279,187,111,216,138,28,27
image_504,0,0.579327,0.280048,223,108,258,124,34,16
image_504,0,0.592548,0.424279,236,156,255,197,18,41
image_504,0,0.527644,0.084135,205,22,232,48,27,26
image_504,0,0.884615,0.075721,356,16,378,46,22,29
image_504,0,0.814904,0.188702,329,59,349,98,20,39
image_504,0,0.959135,0.201923,388,69,410,98,22,29
image_504,0,0.90625,0.550481,364,213,390,245,26,31
image_504,0,0.774038,0.768029,305,301,337,337,31,35
image_504,0,0.485577,0.872596,192,345,212,379,20,34
image_504,0,0.365385,0.871394,143,346,161,377,17,30
image_504,0,0.111779,0.707933,28,281,65,308,36,27
image_505,0,0.460337,0.811298,184,319,199,355,15,36
image_505,0,0.832933,0.305288,331,112,362,140,30,28
image_505,0,0.763221,0.289663,304,112,329,127,24,15
image_505,0,0.88101,0.661058,357,262,376,288,18,26
image_505,0,0.978365,0.305288,399,112,413,140,14,28
image_505,0,0.475962,0.223558,191,82,205,104,14,22
image_506,0,0.679087,0.33774,276,118,289,161,13,42
image_506,0,0.609375,0.503606,247,191,260,228,13,36
image_506,0,0.288462,0.789663,113,300,127,355,14,55
image_507,0,0.390625,0.581731,124,221,200,263,76,42
